text,year,team,page
"[[""Neema Chirwa"", ""helping with supplies and materials""], [""Audrey Morin"", ""helping with finances, sponsors, and dry lab portion""], [""Lauren Narcross"", ""training in various lab techniques""], [""David Colatriano"", ""training in various lab techniques""], [""Jeremy Glass-Pilon"", ""answering questions and showing new methods in experimental design""], [""Cory Campbell"", ""answering questions and showing new methods in experimental design""], [""Shoham Mookerjee"", ""being an extra voice""]]",2015,Concordia,Team:Concordia#Attributions_-_-_TEXT.html
"[[""Adithi Sundarakrishnan"", ""Cloning""], [""Adithi Sundarakrishnan"", ""Lactis growth""], [""Adithi Sundarakrishnan"", ""protein expression and purification""], [""Adithi Sundarakrishnan"", ""protein assays""], [""Adithi Sundarakrishnan"", ""lab waste management""], [""Adithi Sundarakrishnan"", ""finance""], [""Adithi Sundarakrishnan"", ""administration""], [""Mathieu Husser"", ""project design""], [""Mathieu Husser"", ""cloning""], [""Mathieu Husser"", ""expression vector design""], [""Mathieu Husser"", ""parts description""], [""Mathieu Husser"", ""testing""], [""Kevin Gorjipour"", ""cloning""], [""Thiban Navaratnarajah"", ""Refills materials and stock solutions""], [""Jessica Chetrit"", ""collaboration and outreach""], [""Sam Babity"", ""PCR Master""], [""Carlo Baccalaro"", ""Wiki developer""]]",2015,Concordia,Team:Concordia#Team_-_-_TEXT.html
"[[""Chris Lastihenos"", ""worked mainly on the wetware component""], [""Karlin Yeh"", ""designing hardware for the team's various experiments""], [""Karlin Yeh"", ""repairing""], [""Lily Lin"", ""group's math adviser""], [""Tushar Nichakawade"", ""resolve dermal ailments""], [""Yingfu Ma"", ""make software into hardware""], [""Yingfu Ma"", ""hunting down PCR machines""], [""John Song"", ""carry the team""], [""Keith Joseph"", ""work on the wetwork""], [""Susung Choi"", ""programming""], [""Jean Lam"", ""implied interest in genetics""], [""Soon Yi"", ""do transformations""], [""Soon Yi"", ""PCR clean up""], [""Oliver Medvedik, PhD"", ""manage GenSpace""]]",2015,Cooper_Union,Team:Cooper Union#Team_-_-_TEXT.html
"[[""Yingfu Ma"", ""designed and built Loomino""],[""Karlin Yeh"", ""designed and built Loomino""],[""Susung Choi"", ""designed and built Loomino""],[""Susung Choi"", ""programmed the Arduino""],[""John Song"", ""programmed the Arduino""],[""Lily Lin"", ""programmed the Arduino""],[""Tushar Nichakawade"", ""ensured the biology of Loomino was possible""],[""Keith Joseph"", ""ensured the biology of Loomino was possible""],[""Jean Lam"", ""ensured the biology of Loomino was possible""],[""Christopher Lastihenos"", ""ensured the biology of Loomino was possible""],[""John Song"", ""ensured the biology of Loomino was possible""],[""Dac Anh"", ""ensured the biology of Loomino was possible""]]",2015,Cooper_Union,Team:Cooper Union#Attributions_-_-_TEXT.html
"[[""Dominika"", ""Biologist""], [""Ivana"", ""Chemist""], [""Vicky"", ""Chemist""], [""Brooke"", ""Biologist""], [""Andreea"", ""Computer Scientist""], [""Aseem"", ""Computer Scientist""], [""Liusaidh"", ""Biologist""], [""Patrick"", ""Philosopher""], [""Michelle"", ""Biologist""]]",2015,Edinburgh,Team:Edinburgh#Team_-_-_TEXT.html
"[[""Elliott Chapman"", ""supervising in the lab""],[""Elliott Chapman"", ""organising team presentation training""],[""Dr. David Clarke"", ""providing assistance in lab experiments""],[""Professor Chris French"", ""providing experimental design input""],[""Dr. Louise Horsfall"", ""providing input and provision of lab materials""],[""Dr. Jon Marles-Wright"", ""providing inspiration, input, team support, lab space and materials""],[""Dr. Jane Calvert"", ""providing feedback on human practices content and activities""],[""Professor Alistair Elfick"", ""providing feedback on experiments, presentations and poster""],[""Laura Tuck"", ""providing assistance in the lab""],[""Dr. Baojun Wang"", ""providing input on the biological approach""],[""Dr. Valentin Zulkower"", ""offering assistance and input on modeling""],[""Luca Barone"", ""designing project's logo""],[""Hamish Linhen"", ""providing photographs of Edinburgh""],[""Aimée Fletcher"", ""providing photographs of Edinburgh""],[""Constantine Talalaev"", ""providing help and material for laser cutting and 3D printing""],[""Patrick Arant"", ""spearheaded the policy and practices""],[""Patrick Arant"", ""assisting on the wiki""],[""Andreea Cucu"", ""designed the wiki""],[""Andreea Cucu"", ""taught everyone how to put up content""],[""Ivana Lapsanska"", ""characterisation of parts""],[""Ivana Lapsanska"", ""policy and practices""],[""Michelle Marufu"", ""design and execution of characterisation of parts""],[""Vicky Moynihan"", ""input for the policy and practices""],[""Vicky Moynihan"", ""assisting with InterLab measurements""],[""Vicky Moynihan"", ""general molecular biology""],[""Aseem Narang"", ""modeled and designed the physical device""],[""Aseem Narang"", ""designed its software""],[""Liusaidh Owen"", ""design and creation of the 71 biobricks""],[""Liusaidh Owen"", ""in charge of the InterLab study""],[""Dominika Pelegrinova"", ""molecular biology""],[""Dominika Pelegrinova"", ""making cell lysates for enzyme characterisation""],[""Brooke Rothschild-Mancinelli"", ""designed and created the 71 biobricks""],[""Brooke Rothschild-Mancinelli"", ""assisted in the InterLab study""]]",2015,Edinburgh,Team:Edinburgh#Attributions_-_-_TEXT.html
"[[""Moyra Chikomo"", ""part of the Kent iGEM team""], [""Raneem Jaghoub"", ""part of the Kent iGEM team""], [""Jonathan Pope"", ""part of the Kent iGEM team""], [""Rob Middlewick"", ""part of the Kent iGEM team""], [""Richard Crane"", ""part of the Kent iGEM team""], [""James Aston"", ""working on the modeling""], [""James Aston"", ""working on the wiki""], [""Katarina Pisani"", ""part of the Kent iGEM team""], [""Anna Beltrami"", ""part of the Kent iGEM team""], [""Suparna Thakali"", ""part of the Kent iGEM team""], [""Natalie Sloan"", ""part of the Kent iGEM team""], [""Alice Tomlinson"", ""part of the Kent iGEM team""], [""Ben Blakeman"", ""helped the wet lab team""], [""Morena"", ""helped the wet lab team""], [""Dr Wei-Feng Xue"", ""part of the Kent Fungal Group""], [""Dr Wei-Feng Xue"", ""part of the Protein Form and Function Group""], [""Dr Wei-Feng Xue"", ""part of the Centre for Molecular Processing""], [""Dr Mark Shepherd"", ""part of the Microbial Pathogenesis Group""], [""Dr Gianluca Marcelli"", ""helped the modeling team""], [""Dr Gianluca Marcelli"", ""idea to create a Monte Carlo simulation""], [""Dr Mark Wass"", ""part of the Cytogenomics and Bioinformatics Group""]]",2015,Kent,Team:Kent#Team_-_-_TEXT.html
"[[""James"", ""developed a new software""],[""Moyra"", ""developed a new software""],[""Raneem"", ""developed a new software""],[""Moyra"", ""part of the Policy and Practice team""],[""Raneem"", ""part of the Policy and Practice team""],[""Alice"", ""part of the Policy and Practice team""],[""Anna"", ""part of the Policy and Practice team""],[""Katarina"", ""carried out wet lab experiments""],[""Richard"", ""carried out wet lab experiments""],[""Alice"", ""carried out wet lab experiments""],[""Natalie"", ""carried out wet lab experiments""],[""Suparna"", ""carried out wet lab experiments""],[""Jonathan"", ""carried out wet lab experiments""],[""Anna"", ""carried out wet lab experiments""],[""Rob"", ""carried out wet lab experiments""],[""James"", ""organised and coded the wiki""],[""Natalie"", ""organised and coded the wiki""],[""Raneem"", ""organised and coded the wiki""],[""Raneem"", ""interviewed international politicians""],[""Raneem"", ""developed a questionnaire on synthetic biology""],[""Raneem"", ""constructed the parameters list for the modelling""],[""Raneem"", ""designing the project""],[""James"", ""rendered equations into a new software tool""],[""James"", ""rendered 3D animations of our system""],[""James"", ""created the code for the wiki pages""],[""Anna"", ""performed transformations""],[""Anna"", ""produced competent cells""],[""Anna"", ""helped capture pictures with the Atomic Force Microscope""],[""Anna"", ""ran the organisational infrastructure of the team""],[""Anna"", ""managed the social network channels""],[""Anna"", ""overall communications with other teams""],[""Anna"", ""liaised the collaborations with the UNITN iGEM team""],[""Moyra"", ""wrote our POST note""],[""Moyra"", ""helped in the creation of a questionnaire on synthetic biology""],[""Moyra"", ""designed and created a GUI for our projects""],[""Moyra"", ""designed our banner""],[""Richard"", ""validation of our fusion protein by AFM imaging""],[""Richard"", ""Congo red and heme plating""],[""Rob"", ""did mostly transformations""],[""Rob"", ""helped with various protocol""],[""Rob"", ""played a key part in the scientific writing of our project""],[""Katarina"", ""involved in all the wet lab aspects of our project""],[""Katarina"", ""carried out ligations""],[""Katarina"", ""PCR reactions""],[""Katarina"", ""run diagnostic restriction digest gels""],[""Katarina"", ""involved in our outreach events""],[""Jonathan"", ""creating our posters and Envirowire logo""],[""Jonathan"", ""presented at our outreach events""],[""Jonathan"", ""managed the social networking of the team""],[""Jonathan"", ""designed our presentations""],[""Jonathan"", ""helped with the scientific and wiki writing""],[""Jonathan"", ""held the main wet lab team in carrying out diagnostic Congo red plating and transformations""],[""Natalie"", ""took part in designing and writing the wiki""],[""Natalie"", ""creating the Kent iGEM logo""],[""Natalie"", ""carried out mini-preps""],[""Natalie"", ""Gibson assembly""],[""Natalie"", ""ligations""],[""Natalie"", ""transformations""],[""Natalie"", ""producing competent cells""],[""Natalie"", ""contributed to scientific writing for the biobrick parts""],[""Suparna"", ""took part in carrying out restriction DNA digestion""],[""Suparna"", ""Gibson assembly""],[""Suparna"", ""ligation reactions""],[""Suparna"", ""identifying and designing biobrick parts to improve""],[""Suparna"", ""results writing""],[""Suparna"", ""involved in our outreach events""],[""Alice"", ""gathering MPs opinion on synthetic biology""],[""Alice"", ""aiding in the design of our questionnaire""],[""Alice"", ""conducted interviews""],[""Alice"", ""presented our project to other teams at our meet-ups""],[""Alice"", ""carried out Gibson assembly and diagnostics tests""],[""Alice"", ""validating the conductivity of our fusion protein""]]",2015,Kent,Team:Kent#Attributions_-_-_TEXT.html
[],2015,NEFU_China,Team:NEFU China#Attributions_-_-_TEXT.html
[],2015,NEFU_China,Team:NEFU China#Team_-_-_TEXT.html
