text,year,team,page
"[[""Gabriel Dominguez"", ""Expression Guide""], [""Giulio Barth"", ""Functional Architecture""], [""Scott Fukuoka"", ""Compatibility""], [""Alex Codik"", ""Wet Lab""]]",2016,BioBricks,Team:BioBricks#Attributions_-_-_TEXT.html
"[[""Giulio Barth"", ""kite surf""], [""Alex Codik"", ""would rather be in lab""], [""Gabriel Dominguez"", ""been involved in several nonprofits""], [""Gabriel Dominguez"", ""manage a local youth soccer league""], [""Scott Fukuoka"", ""absolutely love food and sleep""], [""Conary Meyer"", ""enjoy painting and drawing""]]",2016,BioBricks,Team:BioBricks#Team_-_-_TEXT.html
"[[""Sarah Fletcher"", ""raised money""]]",2016,CLSB-UK,Team:CLSB-UK#People_-_-_TEXT.html
"[[""Sarah Fletcher"", ""raised enough money to enter 4 boys and the PI to Jamboree""]]",2016,CLSB-UK,Team:CLSB-UK#Templates#People_-_-_TEXT.html
"[[""Clemens von Stengel"", ""entered iGEM""],[""Clemens von Stengel"", ""attended numerous conferences""],[""Clemens von Stengel"", ""interned at CyBio and LabGenius""],[""Clemens von Stengel"", ""contributed to research""],[""Clemens von Stengel"", ""contributed to experimental design""],[""Clemens von Stengel"", ""created the wiki""],[""Jake Mendel"", ""research""],[""Jake Mendel"", ""badgering potential sponsors and collaborators""],[""James Ng"", ""head of human practices""],[""James Ng"", ""written several articles and pamphlets""],[""Cameron Anderson"", ""contributed to research""],[""Cameron Anderson"", ""carried out numerous experiments""],[""Cameron Anderson"", ""searched for potential sponsors""],[""Cameron Anderson"", ""written articles on synthetic biology""],[""Frederick-Tyler MacBruce"", ""carried out mini-prep isolation""],[""Frederick-Tyler MacBruce"", ""carried out restriction digests""],[""Frederick-Tyler MacBruce"", ""carried out ligation""],[""Frederick-Tyler MacBruce"", ""carried out purification""],[""Elias Manuelides"", ""created art for the wiki""],[""Elias Manuelides"", ""involved in experiments""],[""Jake Hung"", ""involved in experiments""],[""Naail Kashif-Khan"", ""researched various topics""],[""Naail Kashif-Khan"", ""helped out in the lab""],[""Gulzar Uddin"", ""carried out experiments""],[""Michael O'Connor"", ""wrote biographies""],[""Adam Zivanic"", ""organized the project""],[""Adam Zivanic"", ""coordinated the project""],[""Adam Zivanic"", ""taught synthetic biology""]]",2016,CLSB-UK,Team:CLSB-UK#Team_-_-_TEXT.html
"[[""Sarah Fletcher"", ""raised money""],[""PI"", ""went to Jamboree""],[""PI"", ""taught basic techniques""],[""PI"", ""discussed cloning strategies""],[""PI"", ""taught molecular biology techniques""],[""PI"", ""discussed project""],[""PI"", ""advised on cloning strategies""],[""PI"", ""taught experimental techniques""],[""PI"", ""taught safety procedures""],[""Sara White"", ""taught microbiological techniques""],[""Paulina Bartasun"", ""discussed methods for working with Synechocystis PCC6803""],[""John Rowland"", ""discussed methods for working with Synechocystis PCC6803""],[""Imperial iGEM team"", ""advised on cloning strategies""],[""Imperial iGEM team"", ""tested samples""],[""Imperial College"", ""provided E. coli glycerol stock""],[""Kirsten Jensen"", ""consulted for HSE""],[""Karen Polizzi"", ""consulted for HSE""],[""Senior Management Team"", ""allowed lab work over the summer""],[""Clemens"", ""worked on the wiki""],[""Elias"", ""created charcoal drawings for the wiki""],[""Mr Zivanic"", ""helped with the wiki""],[""Tom Kelly"", ""helped print poster""],[""James"", ""researched human practices aspects""],[""City of London School Citizen Team"", ""edited articles for their newspaper""],[""Biology Department"", ""supported the team's working schedules""]]",2016,CLSB-UK,Team:CLSB-UK#Attributions_-_-_TEXT.html
"[[""Kathinka"", ""made CryptoGErM art""], [""Daniel"", ""made logo""], [""Mareike"", ""original design for logo""], [""Yazzer Perez"", ""teamwork icon""], [""Eunji Kang"", ""connection icon""], [""Vítor Carvalho"", ""software engineering icon""], [""creative outlet"", ""Idea settings icon""], [""Flaticon/Freepik"", ""Toolbox icon""], [""Lloyd Humphreys"", ""DNA icon""], [""Carla Dias"", ""Scissors icon""], [""bilel djettaou"", ""Petri icon""], [""lipi"", ""Check Mark icon""], [""Anthony Bossard"", ""Erlenmeyer Flask icon""], [""To Uyen"", ""up icon""], [""Nikita Sokolov"", ""plus and minus icons""], [""Grant Taylor Sizemore"", ""Safety Goggle icon""], [""James Keuning"", ""Lab Coat icon""], [""Gan Khoon Lay"", ""Forbidden Food icon""], [""Carlos Dias"", ""Hand Washing icon""], [""Bluetip Design"", ""Checked icon""], [""Inka Mahlandt"", ""editing videos""], [""Justin Knight"", ""iGEM Giant Jamboree photos""], [""Matthia"", ""modelling""], [""Carlos"", ""modelling help""], [""Marco"", ""built software & wiki""], [""Luis"", ""built software & wiki help""], [""Bara"", ""built software & wiki help""], [""Mareike"", ""built software & wiki help""], [""Chris Veness"", ""AES in Javascript""], [""chitchcock"", ""CRC16-CCITT in Javascript""], [""Jos Roerdink"", ""feedback on modelling""], [""Bayu Jayawardhana"", ""inspiration for modelling""], [""Luis"", ""managed human practices""], [""Bente"", ""managed human practices""], [""Kathinka"", ""help in human practices""], [""Ilona"", ""help in human practices""], [""Mareike"", ""help in human practices""], [""G. van Willingen"", ""CBRN Safety and Security advice""], [""National Cyber Security Center"", ""comments on project development""], [""JaapJan Hoogstins"", ""facilities and interview""], [""C.J.B. van der Vlugt-Bergmans"", ""GMO regulations orientation""], [""Diana Flores Flores"", ""survey feedback""], [""Eike"", ""working in lab""], [""Daniel"", ""working in lab""], [""Bara"", ""working in lab""], [""Sambit"", ""working in lab""], [""Mareike"", ""working in lab""], [""Ilona"", ""working in lab""], [""Bente"", ""working in lab""], [""Carlos"", ""working in lab""], [""Ben L. Feringa"", ""supplied spirofloxacin""], [""Mickel J. Hansen"", ""chemical expertise""], [""Michael M. Lerch"", ""chemical expertise""], [""Wiktor Szymanski"", ""chemical expertise""], [""Jan-Willem Veening"", ""feedback""], [""Jan Kiel"", ""equipment help""], [""Ger Telkamp"", ""equipment help""], [""Luiza Morawska"", ""Bacillus subtilis tips""], [""Ard Jan Grimbergen"", ""plate reader introduction""], [""Lance Keller"", ""FACS data analysis introduction""], [""The janitors"", ""rescued spores""], [""Yue Sun"", ""contributions to the project""], [""Peter Rauch"", ""moral support""], [""Erik Sikkema"", ""supervised Ilona's internship""], [""Marco Wiering"", ""spiritual support""], [""Gordon Freeman"", ""inspiration""], [""Marc van der Maarel"", ""presentation coaching""], [""StackOverflow"", ""support""], [""ImageMagick"", ""audio and video support""], [""FFmpeg"", ""audio and video support""], [""The guy down the hall"", ""support""], [""Mom & dad"", ""support""]]",2016,Groningen,Team:Groningen#Attributions_-_-_TEXT.html
"[[""Eike Mahlandt"", ""chairwoman""],[""Eike Mahlandt"", ""keep the team happy""],[""Eike Mahlandt"", ""make sure there are always cookies around""],[""Eike Mahlandt"", ""running in the mud""],[""Eike Mahlandt"", ""popcorn cook""],[""Eike Mahlandt"", ""knit my own socks""],[""Bente Hofstra"", ""in charge of our educational work""],[""Bente Hofstra"", ""coordinating public relations""],[""Bente Hofstra"", ""chill inside with a good book, some wine and my cat""],[""Bente Hofstra"", ""go skating""],[""Bente Hofstra"", ""play volleyball""],[""Daniel Devlitsarov"", ""lab manager""],[""Daniel Devlitsarov"", ""obtaining lab equipment and materials""],[""Daniel Devlitsarov"", ""helping plan the labwork""],[""Daniel Devlitsarov"", ""ensuring biological safety""],[""Daniel Devlitsarov"", ""proofreading emails""],[""Daniel Devlitsarov"", ""writing assignments""],[""Daniel Devlitsarov"", ""contacting potential sponsors""],[""Daniel Devlitsarov"", ""helping with the artwork""],[""Daniel Devlitsarov"", ""taking photos""],[""Daniel Devlitsarov"", ""doing stuff in my garden""],[""Daniel Devlitsarov"", ""go on hiking trips""],[""Sambit Das"", ""centered around the wet lab""],[""Sambit Das"", ""cooking with friends""],[""Luis Suarez"", ""in charge of the travel to Boston""],[""Luis Suarez"", ""part of the Human Practices""],[""Matthia Sabatelli"", ""playing with numbers and computers""],[""Matthia Sabatelli"", ""compute the mathematical models""],[""Matthia Sabatelli"", ""playing chess""],[""Matthia Sabatelli"", ""make some noise with my electric guitars""],[""Matthia Sabatelli"", ""go out jogging when it rains""],[""Mareike Schmidt"", ""sponsorship manager""],[""Mareike Schmidt"", ""convince companies and institutes to support our project""],[""Mareike Schmidt"", ""climbing rocks""],[""Mareike Schmidt"", ""cooking dinner with my friends""],[""Bára Waclawiková"", ""lab manager""],[""Bára Waclawiková"", ""make sure that everything in the lab is going smoothly""],[""Kathinka Frieswijk"", ""vice-chair""],[""Kathinka Frieswijk"", ""made pretty much all of the drawn images on the wiki""],[""Kathinka Frieswijk"", ""in charge of the design of the poster""],[""Kathinka Frieswijk"", ""playing beach volleyball""],[""Kathinka Frieswijk"", ""dancing""],[""Kathinka Frieswijk"", ""trick random birds and forest animals into becoming my pets""],[""Ilona Mager"", ""Secretary""],[""Ilona Mager"", ""make notes during the meetings""],[""Ilona Mager"", ""watching cute animal video's on the internet""],[""Ilona Mager"", ""reading""],[""Carlos Ramírez"", ""lab rat in iGEM""],[""Carlos Ramírez"", ""doing some molecular dynamics and computational analysis""],[""Peter-Jan van het Hof"", ""treasurer""],[""Peter-Jan van het Hof"", ""help obtaining sponsors""],[""Peter-Jan van het Hof"", ""take my bike out for a spin""],[""Peter-Jan van het Hof"", ""like a BBQ and hanging out with friends""],[""Marco Gunnink"", ""data management and the Wiki""],[""Marco Gunnink"", ""responsible for the software part of our project""],[""Marco Gunnink"", ""play video games""],[""Marco Gunnink"", ""programming""],[""Marco Gunnink"", ""reading""]]",2016,Groningen,Team:Groningen#Team_-_-_TEXT.html
"[[""Gerben Voshol"", ""helped in collaboration with iGEM Copenhagen by growing cyanobacteria and Bacillus""],[""Gerben Voshol"", ""thinking of new ideas for the experiment""],[""Paul de Raadt"", ""helped in RNA-sequencing analysis""],[""Raymond Brandt"", ""counted on for lab equipment and other lab related issues""],[""Anna Engelbrektson"", ""enabled obtaining the right Dechloromonas strain""],[""Joost Willemse"", ""instruction on and use of microscopy facilities""],[""Mark Arentshorst"", ""Provided lab space, lab equipment and scientific advice""],[""Davy de Witt"", ""Provided lab equipment and prepared media""],[""André Kuipers"", ""endorsements through video clips""],[""Ionica Smeets"", ""endorsements through video clips""],[""Ype Driessen"", ""made photo-comics to promote project""],[""Poppy Savenije"", ""helped launch crowdfunding campaign""],[""Wendy Persson"", ""helped launch crowdfunding campaign""],[""Annette Mullink"", ""helped launch crowdfunding campaign""],[""Michel Leseman"", ""made animation for movies and presentations""],[""Barbara Brünnhuber"", ""Provided network for industry contacts""],[""Thomas Dijkmans"", ""Provided contacts in Leiden Bio Science Park""],[""Matthijs van der Kooij"", ""facilitated collaboration with Airbus Defence & Space Netherlands""],[""Guus Borst"", ""facilitated collaboration with Airbus Defence & Space Netherlands""],[""Hella van Leeuwen"", ""facilitated collaboration with Airbus Defence & Space Netherlands""],[""Pedro Russo"", ""Supported PR strategies and provided contacts""],[""Jack van Loon"", ""Facilitated contact with the European Space Agency""],[""Jos Frantzen"", ""Aided in contact with local governmental organisations""],[""Zoë Seekles"", ""Help in creation of digital Martian garden""],[""Janna Horjus"", ""Provided photos for website""],[""Olga Crapels"", ""Helped spread the word about project""],[""Federico Muffatto"", ""Supplied bacterial strains for bioart""],[""Adam Thomas"", ""Help in composing Twist Bioscience blog""],[""Dennis Claessen"", ""Guidance, expert knowledge, and advice""],[""Han de Winde"", ""Guidance and advice""],[""Lizah van der Aart"", ""Helped throughout the summer""],[""Anne van der Meij"", ""Helped throughout the summer""],[""Sjoerd Seekles"", ""Laboratory work""],[""Charlotte van de Velde"", ""Laboratory work""],[""Charlotte van de Velde"", ""Lab safety manager""],[""Valentijn Broeken"", ""Laboratory work""],[""Lisanne van Oosterhoud"", ""Laboratory work""],[""Wouter Liefting"", ""Laboratory work""],[""Lucie Delfos"", ""Laboratory work""],[""Vincent de Bakker"", ""Laboratory work""],[""Frans Rodenburg"", ""Laboratory work""],[""Vincent de Bakker"", ""Crowdfunding""],[""Valentijn Broeken"", ""Crowdfunding""],[""Lisa Verbeij"", ""Crowdfunding""],[""Charlotte van de Velde"", ""Crowdfunding""],[""Max Snijders"", ""Crowdfunding""],[""Lisanne Oosterhoud"", ""Crowdfunding""],[""Lucie Delfos"", ""Collaborations""],[""Charlotte van de Velde"", ""Collaborations""],[""Lisa Verbeij"", ""Collaborations""],[""Lucie Delfos"", ""Interlab study""],[""Charlotte van de Velde"", ""Interlab study""],[""Lisa Verbeij"", ""Interlab study""],[""David van Driel"", ""Oureach & Media""],[""Valentijn Broeken"", ""Oureach & Media""],[""Guus de Wit"", ""Finances""],[""Max Snijders"", ""Finances""],[""Koen Hokke"", ""Finances""],[""David van Driel"", ""Bioreactor""],[""Frans Rodenburg"", ""Bioreactor""],[""Lucie Delfos"", ""Bioreactor""],[""Frans Rodenburg"", ""Statistics""],[""Valentijn Broeken"", ""Posters & Multimedia""],[""Frans Rodenburg"", ""Presentations""],[""Max Snijders"", ""Presentations""],[""Lisa Verbeij"", ""Wiki building""],[""Max Snijders"", ""Wiki building""],[""Guus de Wit"", ""Wiki building""],[""Vincent de Bakker"", ""Wiki building""]]",2016,Leiden,Team:Leiden#Attributions_-_-_TEXT.html
"[[""Charlotte v.d. Velde"", ""Safety manager""], [""Dennis Claessen"", ""Principal Investigator""]]",2016,Leiden,Team:Leiden#team_-_-_TEXT.html
