text,year,team,page
"relationships: [[""PhD student Elliott Chapman"",""supervised in the lab and organised team presentation training""],[""Dr. David Clarke"",""provided assistance in the design and execution of lab experiments""],[""Professor Chris French"",""previous research on biosensors was the basis for our project and provided experimental design input""],[""Dr. Louise Horsfall"",""full-time supervisor who provided input and provision of lab materials""],[""Dr. Jon Marles-Wright"",""full-time supervisor who provided inspiration, input, team support, lab space, and materials""],[""Dr. Jane Calvert"",""provided feedback on human practices content and activities""],[""Professor Alistair Elfick"",""provided feedback on experiments, presentations, and poster""],[""PhD student Laura Tuck"",""provided assistance in the lab""],[""Dr. Baojun Wang"",""provided input on the biological approach behind our project""],[""Dr. Valentin Zulkower"",""offered assistance and input on the modeling of our biosensor""],[""Luca Barone"",""designed our project's logo""],[""Hamish Linhen"",""provided beautiful photographs of Edinburgh""],[""Aimée Fletcher"",""provided beautiful photographs of Edinburgh""],[""Constantine Talalaev"",""provided help and material in the Edinburgh university FabLab for laser cutting and 3D printing""],[""Patrick Arant"",""spearheaded the policy and practices and assisted on the wiki""],[""Andreea Cucu"",""designed the wiki and taught everyone how to put up content""],[""Ivana Lapsanska"",""played key roles in both the characterisation of parts and policy and practices""],[""Michelle Marufu"",""instrumental in the design and execution of characterisation of parts""],[""Vicky Moynihan"",""provided valuable input for the policy and practices and assisted with InterLab measurements and general molecular biology""],[""Aseem Narang"",""modeled and designed the physical device and its software""],[""Liusaidh Owen"",""played a fundamental role in the design and creation of the 71 biobricks and was in charge of the InterLab study""],[""Dominika Pelegrinova"",""stepped in anywhere in molecular biology where required and worked on making cell lysates for our enzyme characterisation""],[""Brooke Rothschild-Mancinelli"",""designed and created the 71 biobricks and assisted in the InterLab study""]]",2015,Edinburgh,Team:Edinburgh#Attributions_-_-_TEXT.html
"relationships: [[""NEFU_China 2015 team"", ""funding from Northeast Forestry University""],[""NEFU_China 2015 team"", ""funding from College of Life Science, Northeast Forestry University""],[""NEFU_China 2015 team"", ""funding from College of Forestry, Northeast Forestry University""],[""NEFU_China 2015 team"", ""funding from College of Science, Northeast Forestry University""],[""NEFU_China 2015 team"", ""use of laboratory space from Discipline of Developmental Biology""],[""NEFU_China 2015 team"", ""access to laboratory equipment from Discipline of Developmental Biology""],[""NEFU_China 2015 team"", ""guidance from Discipline of Developmental Biology""],[""NEFU_China 2015 team"", ""improvement guidance from five instructors""],[""NEFU_China 2015 team"", ""final presentation guidance from five instructors""],[""NEFU_China 2015 team"", ""help in designing wiki template from Wuhan wonmay web service Co.,Ltd""],[""NEFU_China 2015 team"", ""assistance in improving online platform from team NUDT-China""],[""NEFU_China 2015 team"", ""help from previous iGERMers for sharing experience and suggestions""]]",2015,NEFU_China,Team:NEFU China#Attributions_-_-_TEXT.html
"[[""Flight iGEM"", ""Generated by Flight iGEM""]]",2015,NEFU_China,Team:NEFU China#Team_-_-_TEXT.html
"[[""Kostya Borisov"", ""molecular biology lab experience""],
 [""Robert Donahoe"", ""learn more about synthetic biology""],
 [""Garrett Green"", ""learn about genetic engineering""],
 [""Alexander Szul"", ""broader perspective on different fields of science""],
 [""Apurva Patil"", ""expand knowledge in synthetic biology""],
 [""Dr. Jason Lohmueller"", ""participated in iGEM teams in the past""],
 [""Dr. Alex Deiters"", ""research interests in Synthetic Chemistry, Chemical Biology, and Synthetic Biology""],
 [""Dr. Hanna Salman"", ""studies biophysics""]]",2015,Pitt,Team:Pitt#Team_-_-_TEXT.html
"relationships: [[""Dr. Jason Lohmueller"", ""Provided the team with project support and advice""],
[""Dr. Jason Lohmueller"", ""Taught the majority of the lab techniques used during the course of the competition, as well as provided advice on the remaining techniques""],
[""Dr. Jason Lohmueller"", ""Helped bring iGEM to Pitt!""],
[""Dr. Alex Deiters"", ""Provided advice at all stages of the project""],
[""Dr. Alex Deiters"", ""Contributed useful feedback and critique of data collection""],
[""Dr. Alex Deiters"", ""Aided with obtaining supplies and chemicals from commercial sources""],
[""Dr. Alex Deiters"", ""Supplied numerous chemicals and supplies on short notice""],
[""Dr. Hanna Salman"", ""Generously provided lab space""],
[""Dr. Hanna Salman"", ""Provided supplies and chemicals""],
[""Dr. Hanna Salman"", ""Aided with lab equipment usage""],
[""Dr. Sanjeev Shroff"", ""Gathered funding from various university sources""],
[""Dr. Sanjeev Shroff"", ""Took care of logistics of forming a university team""],
[""Dr. Sanjeev Shroff"", ""Provided generous funding from the Bioengineering Department at the Swanson School of Engineering""],
[""Dr. Cheryl Telmer"", ""DNA donations""],
[""Dr. Cheryl Telmer"", ""The iGEM repository""],
[""Integrated DNA Technologies"", ""Special thanks to Keith Pardee and the Collins Lab at MIT for supplying many plasmids from the paper which inspired our work!""],
[""Ms. Alicia Kemp"", ""Thanks and acknowledgements for all other people involved in helping make a successful iGEM team!""],
[""Dr. Cheryl Telmer"", ""Thanks and acknowledgements for all other people involved in helping make a successful iGEM team!""],
[""Brian Lupish"", ""Thanks and acknowledgements for all other people involved in helping make a successful iGEM team!""],
[""Tatyana Yatsenko"", ""Thanks and acknowledgements for all other people involved in helping make a successful iGEM team!""],
[""University of Pittsburgh's Office of the Provost"", ""Generous funding""],
[""The Swanson School of Engineering"", ""Generous funding""],
[""The Department of Bioengineering"", ""Generous funding""],
[""The Department of the Biological Sciences"", ""Generous funding""],
[""The Department of Chemical & Petroleum Engineering"", ""Generous funding""],
[""The Department of Chemistry"", ""Generous funding""],
[""The Department of Electrical & Computer Engineering"", ""Generous funding""]]",2015,Pitt,Team:Pitt#Attributions_-_-_TEXT.html
"relationships: [[""Dr.S.Iyyapan"", ""assisted us in cloning strategies""],[""Dr.Sulochana Somasundaram"", ""provided us all the amenities whenever required""],[""Mr.Arul"", ""provided us with the chemicals and glasswares when needed""],[""Mrs.AmirthaPrabha"", ""provided us with the chemicals and glasswares when needed""],[""Mr.Arun"", ""aided us with additional chemicals whenever required during the course of our project""],[""Integrated Device Technology (IDT) company"", ""aided us by delivering all the G-Blocks included in our project on time""],[""Priority Life sciences company"", ""provided us the Primers required""],[""Synergy Biotechnologies company"", ""provided us the Enzymes required""],[""SRM University"", ""provided Pseudomonas aeruginosa strains and Escherichia coli BL21 strains""],[""Mr.T.Ilavarasu"", ""was supportive by accompanying us during night stays in our college""],[""MrG.Satish Kumar"", ""was supportive by accompanying us during night stays in our college""],[""Mr.J.Hariharan"", ""was supportive by accompanying us during night stays in our college""],[""Mr.P.K. Praveen Kumar"", ""was supportive by accompanying us during night stays in our college""],[""Mrs.N.Kanagam"", ""was supportive by accompanying us during night stays in our college""],[""Mr. Neelavanan Natraj"", ""provided timely support to our team in all the shipping procedures""],[""Mr. Benjamin"", ""provided timely support to our team in all the shipping procedures""],[""Mr. Rajeev Sharma"", ""provided timely support to our team in all the shipping procedures""],[""P.S.S Lakshmi"", ""provided timely support to our team in all the shipping procedures""],[""K.Manikandan"", ""designed our team's official banner""],[""Mr.Murugavel"", ""provided support regarding funding""],[""BioKlone"", ""provided advice regarding clinical trials and future prospects of our project""],[""BrioBliss"", ""provided advice regarding clinical trials and future prospects of our project""],[""Dr. M. Sivanandham"", ""helped in finalizing our project idea""],[""Dr.Nalinkanth V. Ghone"", ""helped in finalizing our project idea""],[""Abraham"", ""designed the website""],[""Aakash Kumar"", ""provided technical support for uploading our documentation into our website""]]",2015,SVCE_Chennai,Team:SVCE Chennai#Attributions_-_-_TEXT.html
"[[""Dr. M. Sivanandam"", ""aided the team with all the conceptual ideas and facts"", ""task""],
[""Dr. Nalinkanth V Ghone"", ""efficiently assisted the team on various technical concepts"", ""task""],
[""Dr. S. Iyyapan"", ""helped the team in Cloning strategies"", ""task""],
[""Dr. S. Iyyapan"", ""supported in Synthetic Biology works"", ""task""],
[""Akshaya"", ""working on our Microbiology works"", ""task""],
[""Akshaya"", ""working on wiki design"", ""task""],
[""Arthi"", ""working in the microbiology team"", ""task""],
[""Arun"", ""team coordinator"", ""task""],
[""Arun"", ""involves in synthetic biology"", ""task""],
[""Divya"", ""active member of the human practices team"", ""task""],
[""Divya"", ""member of the funding team"", ""task""],
[""Hiranmayi"", ""active member of the microbiology team"", ""task""],
[""Hiranmayi"", ""involves in social welfare"", ""task""],
[""Jayaprakash"", ""vice president of the team"", ""task""],
[""Jayaprakash"", ""involved in synthetic biology work"", ""task""],
[""Lokeshen"", ""part of the funding team"", ""task""],
[""Lokeshen"", ""works diligently for the human practices"", ""task""],
[""Lokeshen"", ""works diligently for lab works"", ""task""],
[""Lokeshen"", ""works diligently for wiki design"", ""task""],
[""Ramya"", ""active member of the human practices team"", ""task""],
[""Saishreyas"", ""Wiki page designer"", ""task""],
[""Saishreyas"", ""member of the human practices team"", ""task""],
[""Samudra"", ""contributed a major part to human practices team"", ""task""],
[""Saraswathi"", ""part of the microbiology team"", ""task""],
[""Vandhana"", ""responsible for updating our wiki page"", ""task""],
[""Vandhana"", ""part of the wiki page team"", ""task""],
[""Vandhana"", ""part of the human practices team"", ""task""],
[""Varshni"", ""in charge of funding team"", ""task""],
[""Varshni"", ""integral part of the synthetic biology team"", ""task""],
[""Vidya"", ""vibrant member of the microbiology team"", ""task""],
[""Vyas"", ""part of the human practices team"", ""task""],
[""Vyas"", ""budding entrepreneur"", ""task""],
[""Aakash"", ""responsible for the wiki page updates"", ""task""],
[""Anusha"", ""member of the human practices team"", ""task""],
[""Baratwaj T.P.S"", ""contributed well for the team's collaboration"", ""task""],
[""Baratwaj T.P.S"", ""part of the Human practices"", ""task""]]",2015,SVCE_Chennai,Team:SVCE Chennai#Team_-_-_TEXT.html
"relationships: [[""ABHISHEK CHAKRABORTY"", ""LAB TEAM"", 'activity'], [""ABHISHEK CHAKRABORTY"", ""POSTER TEAM"", 'activity'], [""ABISHEK CHOZHAN"", ""WEB TEAM CO-LEADER"", 'activity'], [""AIDAN KAHNG"", ""LAB TEAM"", 'activity'], [""ALICE JIN"", ""HUMAN PRACTICES LEADER"", 'activity'], [""ANDREW RIM"", ""LAB TEAM"", 'activity'], [""ANTHONY KANG"", ""LAB TEAM CO-LEADER"", 'activity'], [""CAROLINE ZHANG"", ""PROJECT LEADER"", 'activity'], [""CAROLINE ZHANG"", ""LAB TEAM"", 'activity'], [""CATHERINE JUNG"", ""LAB TEAM"", 'activity'], [""DANIEL RIM"", ""POSTER TEAM"", 'activity'], [""EDRIC XIANG"", ""VICE CAPTAIN"", 'activity'], [""EDRIC XIANG"", ""WEB TEAM CO-LEADER"", 'activity'], [""GITANJALI MULTANI"", ""LAB TEAM"", 'activity'], [""GITANJALI MULTANI"", ""POSTER TEAM"", 'activity'], [""JODIE HOH"", ""POSTER TEAM LEADER"", 'activity'], [""JONATHAN KUO"", ""HUMAN PRACTICES"", 'activity'], [""JONATHAN KUO"", ""POSTER TEAM"", 'activity'], [""JONATHAN WANG"", ""LAB TEAM"", 'activity'], [""MADELINE SONG"", ""LAB TEAM"", 'activity'], [""NATHAN LIAN"", ""TEAM CAPTAIN"", 'activity'], [""NATHAN LIAN"", ""LAB TEAM CO-LEADER"", 'activity'], [""NATHAN RIM"", ""POSTER TEAM"", 'activity'], [""PATRICIA OUYANG"", ""LAB TEAM"", 'activity'], [""PATRICIA OUYANG"", ""POSTER TEAM"", 'activity'], [""PRIYANKA MULTANI"", ""LAB TEAM"", 'activity'], [""PRIYANKA MULTANI"", ""POSTER TEAM"", 'activity'], [""RACHEL LIAN"", ""POSTER TEAM"", 'activity'], [""DANE MALANGONE"", ""LAB TEAM"", 'activity']]",2015,TP_CC-SanDiego,Team:TP CC-SanDiego#Team_-_-_TEXT.html
"relationships: [[""Abhishek Chakraborty"",""Lab Team""],[""Aidan Kahng"",""Lab Team""],[""Andrew Rim"",""Lab Team""],[""Anthony Kang"",""Lab Team""],[""Caroline Zhang"",""Lab Team""],[""Catherine Jung"",""Lab Team""],[""Gitanjali Multani"",""Lab Team""],[""Jonathan Wang"",""Lab Team""],[""Madeline Song"",""Lab Team""],[""Nathan Lian"",""Lab Team""],[""Patricia Ouyang"",""Lab Team""],[""Priyanka Multani"",""Lab Team""],[""Dane Malangone"",""Lab Team""],[""Abishek Chozhan"",""Website Team""],[""Edric Xiang"",""Website Team""],[""Abhishek Chakraborty"",""Poster Team""],[""Daniel Rim"",""Poster Team""],[""Gitanjali Multani"",""Poster Team""],[""Jodie Hoh"",""Poster Team""],[""Jonathan Kuo"",""Poster Team""],[""Nathan Rim"",""Poster Team""],[""Priyanka Multani"",""Poster Team""],[""Rachel Lian"",""Poster Team""],[""Alice Jin"",""Human Practices Team""],[""Anthony Kang"",""Human Practices Team""],[""Caroline Zhang"",""Human Practices Team""],[""Edric Xiang"",""Human Practices Team""],[""Nathan Lian"",""Human Practices Team""],[""Professor Simpson Joseph"",""The Joseph Lab""],[""Bryan Arias"",""The Joseph Lab""],[""Xinying Shi"",""The Joseph Lab""],[""Aaron Ward"",""The Joseph Lab""],[""Krista Trappl"",""The Joseph Lab""],[""Youssi Athar"",""The Joseph Lab""],[""Reeta"",""The Joseph Lab""],[""Dr. Shulei Sun"",""University of California, San Diego""],[""Dr. Philip Weyman"",""J. Craig Venter Institute""],[""Spencer Scott"",""The Hasty Lab""]]",2015,TP_CC-SanDiego,Team:TP CC-SanDiego#Attributions_-_-_TEXT.html
"[[""Adam Petersen"", ""works with the DNA, which is inserted into the moss"", ""task""], 
[""Jonathan Arnesen"", ""works with the manipulation of moss in SpaceMoss’ Green Lab"", ""task""], 
[""Jophiel Wiis"", ""works on experiments which simulate the conditions on Mars"", ""task""], 
[""Jophiel Wiis"", ""works with outreach and film editing"", ""task""], 
[""Jonas Elsborg"", ""works in the GreenLab: doing transformations of moss and purification of plasmids in E. coli"", ""task""], 
[""Christina Toldbo"", ""works with outreach and web development"", ""task""], 
[""Christina Toldbo"", ""designs experiments to test if the moss has obtained the wished ability"", ""task""], 
[""Bárður Fríi Mikladal"", ""is SpaceMoss' photographer and designer"", ""task""], 
[""Bárður Fríi Mikladal"", ""working on a new logo for SpaceMoss"", ""task""], 
[""Bárður Fríi Mikladal"", ""optimizing our poster for our presentation at MIT in Boston"", ""task""], 
[""Domenic Manganelli"", ""works with webdesign"", ""task""], 
[""Domenic Manganelli"", ""building the experiments that test our moss in Red Lab"", ""task""], 
[""Akhil Sasidharan Pillai"", ""works with branding and funding"", ""task""], 
[""Akhil Sasidharan Pillai"", ""helping with the moss transformations in Green Lab"", ""task""], 
[""Victoria Sosnovtseva"", ""participated in the moss transformations"", ""task""], 
[""Victoria Sosnovtseva"", ""participated in the subsequent experiments testing the results in Red Lab"", ""task""]]",2015,UNIK_Copenhagen,Team:UNIK Copenhagen#Team_-_-_TEXT.html
