text,year,team,page
"[[""Concordia Biology department"", ""providing lab equipment, materials and space""], [""Concordia Genomics"", ""providing lab equipment, materials and space""], [""Dr.Walsh"", ""supporting the project""], [""Dr. Martin"", ""supporting the project""], [""Biochemistry department"", ""providing chemicals and apparatus""], [""Neema Chirwa"", ""helping with supplies and materials""], [""Audrey Morin"", ""helping sort finances, sponsors and other things relating to the dry lab portion of the project""], [""Lauren Narcross"", ""mentoring and training in various lab techniques""], [""David Colatriano"", ""mentoring and training in various lab techniques""], [""Jeremy Glass-Pilon"", ""answering questions and showing new methods in experimental design""], [""Cory Campbell"", ""answering questions and showing new methods in experimental design""], [""Shoham Mookerjee"", ""providing aid and being an extra voice""], [""Dr. Joanne Turnbull"", ""providing chemicals needed to express and purify proteins""], [""Dr. Andrew Wieczorek"", ""providing the idea for the 'Scaffococcus' project""], [""Dr. Malcolm Whiteway"", ""providing expertise and support""], [""Dr. Nawwaf Kharma"", ""inspiring and showing the broad possibilities in synthetic biology""]]",2015,Concordia,Team:Concordia#Attributions_-_-_TEXT.html
"[[""Adithi Sundarakrishnan"", ""Cloning""], [""Adithi Sundarakrishnan"", ""Lactis growth""], [""Adithi Sundarakrishnan"", ""protein expression and purification""], [""Adithi Sundarakrishnan"", ""protein assays""], [""Adithi Sundarakrishnan"", ""lab waste management""], [""Adithi Sundarakrishnan"", ""finance""], [""Adithi Sundarakrishnan"", ""administration""], [""Mathieu Husser"", ""project design""], [""Mathieu Husser"", ""cloning""], [""Mathieu Husser"", ""expression vector design""], [""Mathieu Husser"", ""parts description""], [""Mathieu Husser"", ""testing""], [""Kevin Gorjipour"", ""cloning""], [""Thiban Navaratnarajah"", ""Refills materials and stock solutions""], [""Jessica Chetrit"", ""collaboration and outreach""], [""Sam Babity"", ""PCR Master""], [""Pavel Solis"", ""study circadian rhythms in rodents""], [""Pavel Solis"", ""research on neuroeconomics using optogenetics""], [""TingLi Lucia Lorigiano"", ""co-founder of bricobio""], [""Carlo Baccalaro"", ""Wiki developer""], [""Carlo Baccalaro"", ""world traveler""], [""Carlo Baccalaro"", ""person who person-ed""]]",2015,Concordia,Team:Concordia#Team_-_-_TEXT.html
"[[""Chris Lastihenos"", ""worked mainly on the wetware component of this project""], [""Karlin Yeh"", ""designing hardware for the team's various experiments""], [""Karlin Yeh"", ""occasional repair""], [""Karlin Yeh"", ""tinkering with my 3D printers""], [""Karlin Yeh"", ""trying to grow Mara de Bois strawberries and Chocolate Habaneros hydroponically""], [""Lily Lin"", ""being my group's math adviser""], [""Lily Lin"", ""helping Dionne learn Spanish""], [""Lily Lin"", ""partner-in-crime in CSA""], [""Lily Lin"", ""exercise my eloquent oral skills in Toastmasters""], [""Tushar Nichakawade"", ""resolve dermal ailments such as when Chris gets sunburnt""], [""Yingfu Ma"", ""make Susung's software into hardware""], [""Yingfu Ma"", ""hunting down PCR machines""], [""John Song"", ""games""], [""Keith Joseph"", ""taught Kobe how to ball""], [""Keith Joseph"", ""work on the wetwork""], [""Keith Joseph"", ""do colony PCR""], [""Susung Choi"", ""Challenger I in League of Legends""], [""Susung Choi"", ""play for the professional team""], [""Susung Choi"", ""god at programming""], [""Susung Choi"", ""destroy Keith at NBA2K15""], [""Jean Lam"", ""not pants""], [""Soon Yi"", ""Mentor""], [""Soon Yi"", ""get my minion, Tushar, to do my transformations and PCR clean up for my own projects""], [""Soon Yi"", ""giving the team false hope by inviting everybody to go eat ice cream, and then pushing it off to a later date""], [""Oliver Medvedik, PhD"", ""mastermind behind iGEM at Cooper Union""], [""Oliver Medvedik, PhD"", ""encourage my students to join me""], [""Oliver Medvedik, PhD"", ""set up an experiment that will be done at 2 AM""], [""Oliver Medvedik, PhD"", ""manage a company I co-founded: GenSpace, the first community biohacking lab based in Brooklyn""]]",2015,Cooper_Union,Team:Cooper Union#Team_-_-_TEXT.html
"[[""Yingfu Ma"", ""designed and built Loomino""], [""Karlin Yeh"", ""designed and built Loomino""], [""Susung Choi"", ""designed and built Loomino""], [""Susung Choi"", ""programmed the Arduino""], [""John Song"", ""programmed the Arduino""], [""Lily Lin"", ""programmed the Arduino""], [""Tushar Nichakawade"", ""ensured that the biology of Loomino was possible""], [""Keith Joseph"", ""ensured that the biology of Loomino was possible""], [""Jean Lam"", ""ensured that the biology of Loomino was possible""], [""Christopher Lastihenos"", ""ensured that the biology of Loomino was possible""], [""John Song"", ""ensured that the biology of Loomino was possible""], [""Dac Anh"", ""ensured that the biology of Loomino was possible""], [""Dac Anh"", ""assisted on the design of the device""], [""Dac Anh"", ""explained the possibility of using microfluidics to improve on the current model""]]",2015,Cooper_Union,Team:Cooper Union#Attributions_-_-_TEXT.html
"[[""Dominika"", ""planning on making ANY ice cream""], [""Dominika"", ""waiting for my Belgian waffle maker""], [""Dominika"", ""talk in my sleep in Slovakian""], [""Ivana"", ""expect to find the question""], [""Vicky"", ""working with the people who will be impacted by our device""], [""Vicky"", ""learnt that there is a growing need for empathy and a strong social conscience in science""], [""Brooke"", ""went to Amsterdam to help incorporate human practices""], [""Andreea"", ""see that biology and computer science complement each other""], [""Andreea"", ""interested in getting more informaticians to realise this sentiment""], [""Aseem"", ""connecting different technologies from contrasting disciplines""], [""Aseem"", ""change my intrigue for synthetic biology into practice""], [""Liusaidh"", ""allowed me to immerse myself in science""], [""Liusaidh"", ""become far more comfortable in a lab environment""], [""Liusaidh"", ""interact with a very diverse group of people""], [""Patrick"", ""interested in ethics""], [""Michelle"", ""realise that biology is more than just squishy stuff""], [""Michelle"", ""excited about starting my career and exploring the possibilities of synthetic biology""]]",2015,Edinburgh,Team:Edinburgh#Team_-_-_TEXT.html
"[[""Elliott Chapman"", ""supervising in the lab""], [""Elliott Chapman"", ""organising team presentation training""], [""Dr. David Clarke"", ""providing assistance in the design and execution of lab experiments""], [""Professor Chris French"", ""previous research on biosensors""], [""Professor Chris French"", ""providing experimental design input""], [""Dr. Louise Horsfall"", ""being a full-time supervisor""], [""Dr. Louise Horsfall"", ""providing input""], [""Dr. Louise Horsfall"", ""provision of lab materials""], [""Dr. Jon Marles-Wright"", ""being a full-time supervisor""], [""Dr. Jon Marles-Wright"", ""providing inspiration""], [""Dr. Jon Marles-Wright"", ""providing input""], [""Dr. Jon Marles-Wright"", ""team support""], [""Dr. Jon Marles-Wright"", ""providing lab space and materials""], [""Dr. Jane Calvert"", ""providing feedback on our human practices content and activities""], [""Professor Alistair Elfick"", ""providing feedback on experiments""], [""Professor Alistair Elfick"", ""providing feedback on presentations and poster""], [""Laura Tuck"", ""providing assistance in the lab""], [""Dr. Baojun Wang"", ""providing input on the biological approach behind our project""], [""Dr. Valentin Zulkower"", ""offering assistance and input on the modeling of our biosensor""], [""Luca Barone"", ""designing our project's logo""], [""Hamish Linhen"", ""providing photographs of Edinburgh""], [""Aimée Fletcher"", ""providing photographs of Edinburgh""], [""Constantine Talalaev"", ""providing help and material in the Edinburgh university FabLab for laser cutting and 3D printing""], [""Patrick Arant"", ""spearheading the policy and practices""], [""Patrick Arant"", ""assisting on the wiki""], [""Andreea Cucu"", ""designing the wiki""], [""Andreea Cucu"", ""teaching everyone how to put up content""], [""Ivana Lapsanska"", ""playing key roles in both the characterisation of parts and policy and practices""], [""Michelle Marufu"", ""designing and executing characterisation of parts""], [""Vicky Moynihan"", ""providing input for the policy and practices""], [""Vicky Moynihan"", ""assisting with InterLab measurements and general molecular biology""], [""Aseem Narang"", ""modeling and designing the physical device""], [""Aseem Narang"", ""designing its software""], [""Liusaidh Owen"", ""playing a fundamental role in the design and creation of the 71 biobricks""], [""Liusaidh Owen"", ""being in charge of the InterLab study""], [""Dominika Pelegrinova"", ""stepping in anywhere in the molecular biology where required""], [""Dominika Pelegrinova"", ""working on making cell lysates for our enzyme characterisation""], [""Brooke Rothschild-Mancinelli"", ""designing and creating the 71 biobricks""], [""Brooke Rothschild-Mancinelli"", ""assisting in the InterLab study""]]",2015,Edinburgh,Team:Edinburgh#Attributions_-_-_TEXT.html
"[[""Moyra Chikomo"", ""Electronics and Communications Engineering student""], [""Moyra Chikomo"", ""part of the Kent iGEM team""], [""Raneem Jaghoub"", ""Electronics and Communications Engineering student""], [""Raneem Jaghoub"", ""part of the Kent iGEM team""], [""Jonathan Pope"", ""Biology student""], [""Jonathan Pope"", ""part of the Kent iGEM team""], [""Rob Middlewick"", ""Biology student""], [""Rob Middlewick"", ""part of the Kent iGEM team""], [""Richard Crane"", ""Biomedical Sciences student""], [""Richard Crane"", ""part of the Kent iGEM team""], [""James Aston"", ""team's physicist""], [""James Aston"", ""working on the modeling and the wiki""], [""Katarina Pisani"", ""Biomedical Sciences student""], [""Katarina Pisani"", ""part of the Kent iGEM team""], [""Anna Beltrami"", ""Biomedical Sciences student""], [""Anna Beltrami"", ""part of the Kent iGEM team""], [""Suparna Thakali"", ""undergraduate student studying Biochemistry""], [""Suparna Thakali"", ""part of the Kent iGEM team""], [""Natalie Sloan"", ""Biomedical Science student""], [""Natalie Sloan"", ""part of the Kent iGEM team""], [""Alice Tomlinson"", ""Biomedical Sciences student""], [""Alice Tomlinson"", ""part of the Kent iGEM team""], [""Ben Blakeman"", ""PhD student in the School of Biosciences""], [""Morena"", ""PhD student in the School of Biosciences""], [""Morena"", ""helped the wet lab team""], [""Dr Wei-Feng Xue"", ""Lecturer in Chemical biology""], [""Dr Wei-Feng Xue"", ""Senior Lecturer in Chemical biology""], [""Dr Mark Shepherd"", ""Lecturer in Microbial Biochemistry""], [""Dr Mark Shepherd"", ""member of the Microbial Pathogenesis Group""], [""Dr Gianluca Marcelli"", ""lecturer in the School of Engineering and Digital Arts""], [""Dr Gianluca Marcelli"", ""helped the modeling team""], [""Dr Gianluca Marcelli"", ""idea to create a Monte Carlo simulation""], [""Dr Mark Wass"", ""member of the Cytogenomics and Bioinformatics Group""]]",2015,Kent,Team:Kent#Team_-_-_TEXT.html
"[[""NEFU_China 2015 team"", ""funding our iGEM project""], [""Discipline of Developmental Biology faculty"", ""letting us use their laboratory space""], [""Discipline of Developmental Biology faculty"", ""granting the access to laboratory equipment""], [""Discipline of Developmental Biology faculty"", ""providing guidance throughout our project""], [""our five instructors"", ""helping us improve our project""], [""our five instructors"", ""guiding us to do better in the final presentation""], [""Wuhan wonmay web service Co.,Ltd"", ""giving us help in designing the template of our wiki""], [""team NUDT-China"", ""assisting us in the improvement of our online platform, Flight iGEM""], [""previous iGERMers"", ""sharing their experience of the iGEM""], [""previous iGERMers"", ""giving us useful suggestions""]]",2015,NEFU_China,Team:NEFU China#Attributions_-_-_TEXT.html
The text provided does not contain any specific relationships between people and activities they were involved in.,2015,NEFU_China,Team:NEFU China#Team_-_-_TEXT.html
"[[""Kostya Borisov"", ""triple major in Chemistry, Molecular Biology, and Mathematics at the University of Pittsburgh""], [""Kostya Borisov"", ""working on an interesting project""], [""Kostya Borisov"", ""experience the day to day difficulties of working in a molecular biology lab""], [""Robert Donahoe"", ""Junior BioEngineering major at the University of Pittsburgh participating on the 2015 iGEM team""], [""Robert Donahoe"", ""use this project to learn more about synthetic biology""], [""Garrett Green"", ""Chemical Engineering student at the University of Pittsburgh""], [""Garrett Green"", ""joined the iGEM competition to learn about genetic engineering""], [""Alexander Szul"", ""Computer Engineering major at the University of Pittsburgh""], [""Alexander Szul"", ""participating in iGEM competition""], [""Apurva Patil"", ""double major in Molecular Biology and Economics and a minor in Neuroscience at the University of Pittsburgh""], [""Apurva Patil"", ""joined iGEM in order to expand his knowledge within the field of synthetic biology""], [""Dr. Jason Lohmueller"", ""post-doc who received his PhD from Harvard University""], [""Dr. Jason Lohmueller"", ""participated in iGEM teams""], [""Dr. Jason Lohmueller"", ""helped bring iGEM to the University of Pittsburgh""], [""Dr. Alex Deiters"", ""Professor of Chemistry at the University of Pittsburgh""], [""Dr. Alex Deiters"", ""lab's research interests are in Synthetic Chemistry, Chemical Biology, and Synthetic Biology""], [""Dr. Hanna Salman"", ""Assistant Professor in the Department of Physics and Astronomy at the University of Pittsburgh""], [""Dr. Hanna Salman"", ""lab studies biophysics""]]",2015,Pitt,Team:Pitt#Team_-_-_TEXT.html
