text,year,team,page
[],2018,Duke,Team:Duke#Team_-_-_TEXT.html
"[[""Adim Moreb"", ""provided support on difficult techniques""], [""John Decker"", ""provided support on difficult techniques""], [""Mike Lynch"", ""provided support as an advisor""], [""student members"", ""carried out all experiments""]]",2018,Duke,Team:Duke#Attributions_-_-_TEXT.html
"[[""Eva Steele"", ""worked on the 2nd lock in our Triple Lock System - semantic containment""],
[""Freddie Starkey"", ""worked on mathematical modelling""],
[""Freddie Starkey"", ""building wiki""],
[""Freddie Starkey"", ""DNA degradation switch""],
[""Ben Astles"", ""worked on the 3rd lock in our Triple Lock System - alternative selection""],
[""Charlie Mathews"", ""designed and carried out the experimentation that tested the protocols for making maxicells""],
[""Charlie Mathews"", ""characterised the methods that were easiest and most efficient""],
[""Samuel Grainger"", ""mainly involved in design and construction of FabI and FabV parts""],
[""Samuel Grainger"", ""involved wet lab work""],
[""Samuel Grainger"", ""part design in other sides of the project""],
[""Inga Grazulyte"", ""contributed to both the biosensor and Interlab work""],
[""Inga Grazulyte"", ""helped with graphical analysis of the data obtained""],
[""Inga Grazulyte"", ""chief of social media""],
[""Inga Grazulyte"", ""our team photographer""],
[""Tommy Schmidlechner"", ""designed and assembled all MicC constructs""],
[""Ugne Baronaite"", ""worked on demonstrating the application of maxicells as biosensors""],
[""Ugne Baronaite"", ""contributed to InterLab study""],
[""Ajay Joshi"", ""designed and carried out the experimentation for quantifying the Active Metabolic Time frame of our maxicells""],
[""Victoria Collins"", ""presented our team at iGEM UK meetup at Oxford""],
[""McCormick lab"", ""allowing Eva to use lab space and equipment for the semantic containment side of the project""],
[""Molly Simmons"", ""design our project logo""],
[""Migle Siauciulyte"", ""design our team logo""]]",2018,Edinburgh_UG,Team:Edinburgh UG#Attributions_-_-_TEXT.html
"[[""Eva Steele"", ""working on the biosafety side of the project by attempting to put a block on horizontal gene transfer""], [""Freddie Starkey"", ""focusing on the design and mathematical modelling of our killswitch""], [""Charlie Mathews"", ""testing methods for producing maxicells""], [""Ben Astles"", ""involved in the interlab""], [""Ben Astles"", ""focusing on adding an alternative selection marker - triclosan resistance - into E. coli""], [""Samuel Grainger"", ""jumped in on many parts of the project""], [""Samuel Grainger"", ""baby was the FabV tricloasan resistant plasmid""], [""Ugnė Baronaitė"", ""working with Inga and Ben on the InterLab task""], [""Ugnė Baronaitė"", ""mainly focusing on biosensor part of our project""], [""Inga Gražulytė"", ""team photographer, social media spammer and data analyst""], [""Tommy Schmidlechner"", ""working on most of the gene constructs to be used by others in our experiments""]]",2018,Edinburgh_UG,Team:Edinburgh UG#Team_-_-_TEXT.html
"[[""John Banasihan"", ""took charge of the virus-like particle (VLP) assembly process""], [""John Banasihan"", ""cloned our N-terminal constructs into DH5a and BL21""], [""John Banasihan"", ""purified proteins for subsequent VLP analysis""], [""John Banasihan"", ""optimized buffer conditions for our Gag variant VLPs""], [""John Banasihan"", ""designed time assays to observe VLP intermediates""], [""John Banasihan"", ""actively assisted in all aspects of other lab work""], [""Fernanda Hennig"", ""modelled our VLPs to determine packaging parameters""], [""Fernanda Hennig"", ""designed the initial Biobrick primers""], [""Fernanda Hennig"", ""created SDS-PAGE and agarose gels""], [""Fernanda Hennig"", ""assisted in various aspects of the cloning and purification process""], [""Fernanda Hennig"", ""helped in formatting lab images and documents for recording purposes""], [""Shelby Roberson"", ""made competent BL21 and DH5a cells""], [""Shelby Roberson"", ""assisted with cloning attempts of the C-terminal purification tagged constructs into DH5a""], [""Shelby Roberson"", ""created the poster for our poster session at the Giant Jamboree""], [""Jon Tello"", ""assisted in the cloning attempts of the C-terminal purification tagged constructs""], [""Jon Tello"", ""assisted in various aspects of induction""], [""Jon Tello"", ""assisted in protein purification""], [""Jon Tello"", ""restocked general lab supplies""], [""Jon Tello"", ""was tasked with sequencing many of our constructs""], [""Jon Tello"", ""prepared the Biobricks for shipping""], [""Gina Watanabe"", ""designed gag construct variants""], [""Gina Watanabe"", ""led the initial Gibson Assembly and N-terminal and C-terminal cloning attempts""], [""Gina Watanabe"", ""optimized the cloning process with the use of our homemade competent cells""], [""Gina Watanabe"", ""cloned constructs for Biobrick submittal""], [""Gina Watanabe"", ""took charge of cloning the Gag-RFP fusion protein""], [""Gina Watanabe"", ""actively assisted and organized all aspects of lab work""], [""Gina Watanabe"", ""strategized to push the project forward""], [""Gina Watanabe"", ""coded the Wiki""], [""Emily Yang"", ""managed the collaboration with Team Dalhousie""], [""Emily Yang"", ""assisted with testing the Gibson Assembly method""], [""Emily Yang"", ""assisted in various aspects of the cloning, induction, and protein purification processes""], [""Emily Yang"", ""was actively engaged in wet lab work over the summer""], [""Emily Yang"", ""helped to add Wiki content""]]",2018,Hawaii,Team:Hawaii#Attributions_-_-_TEXT.html
"[[""Dr. Gernot Presting"", ""provided crucial guidance on project design, research methods, and laboratory techniques""], [""Ryan Shontell"", ""conducting thesis research studying the integrase of a centromere-specific retrotransposon""], [""Ryan Shontell"", ""directed research investigating the biological differences in ER+ breast cancers in the Native Hawaiian population""], [""Emily Yang"", ""contributed to cloning the many constructs tested for VLP formation""], [""Emily Yang"", ""managing the collaboration between the Hawaii iGEM team and team Dalhousie""], [""Fernanda Hennig"", ""working on characterizing and creating nanoparticles from centromere-specific retrotransposons in Zea mays""], [""Gina Watanabe"", ""designing, cloning, and expression of fusion proteins""], [""Gina Watanabe"", ""sequence analysis in bioinformatic software""], [""Jonathan Tello"", ""conducting research protocols including PCR, DNA purification, bacterial transformation, DNA sequencing""], [""Jonathan Tello"", ""use of the bioinformatics software Geneious""], [""John Banasihan"", ""gained lab experience in bacterial induction, insoluble protein purification""], [""John Banasihan"", ""operation of bioinformatics software""], [""Shelby Roberson"", ""performing a variety of lab protocols""]]",2018,Hawaii,Team:Hawaii#Team_-_-_TEXT.html
"[[""Sarah Caldwell"", ""majoring in chemical engineering with a concentration in biochemical engineering""], [""Ashley Del Rose"", ""majoring in molecular genetics/genomics and neuroscience""], [""Casper Uyapo Gate"", ""majoring in chemical engineering""], [""Jordan Lee"", ""majoring in Environmental Studies and Sustainability""], [""Julian Liber"", ""aspiring plant biologist, mycologist, ecologist, computational biologist""], [""Jessica Schultz"", ""majoring in biosystems engineering""], [""Jessica Schultz"", ""main human practices planner""], [""Erin Uhelski"", ""majoring in Microbiology with a minor in Global Public Health and Epidemiology""], [""Sophia Viola"", ""majoring in biochemistry and genetics""], [""Dr. Danny Ducat"", ""focusing on cell physiology and metabolism of cyanobacteria""], [""Dr. Bjoern Hamberger"", ""focusing on Plant Synthetic Biology""], [""Dr. Michaela TerAvest"", ""working on understanding electron flows in bacterial metabolism""], [""Dr. Tim Whitehead"", ""Associate Professor of Chemical and Biological Engineering""], [""Dr. Pedro Beschoren da Costa"", ""researching the microbiome of biofuel crops""], [""Davis Mathieu"", ""graduate student focusing in symbiotic interactions, evolutionary biology and stress tolerance""]]",2018,MichiganState,Team:MichiganState#Team_-_-_TEXT.html
"[[""Sarah Caldwell"", ""Plasmid mini preps and troubleshooting""], [""Sarah Caldwell"", ""protocols""], [""Sarah Caldwell"", ""Wiki""], [""Sarah Caldwell"", ""Business plan""], [""Ashley Del Rose"", ""Public outreach""], [""Ashley Del Rose"", ""seeking sponsors""], [""Ashley Del Rose"", ""lab work""], [""Ashley Del Rose"", ""Building business model""], [""Casper Gate"", ""Protein modeling for mutation simulations""], [""Casper Gate"", ""root isolation""], [""Casper Gate"", ""data collection""], [""Casper Gate"", ""Contacting farmers""], [""Jordan Lee"", ""Human practices""], [""Jordan Lee"", ""seeking sponsors and collaborations""], [""Jordan Lee"", ""environmental impact assessment""], [""Julian Liber"", ""Plant care""], [""Julian Liber"", ""endophyte collection and identification""], [""Julian Liber"", ""transformation of endophytes""], [""Julian Liber"", ""lab work""], [""Jessica Schultz"", ""Human practices""], [""Jessica Schultz"", ""seeking sponsors and collaborations""], [""Jessica Schultz"", ""Building business model""], [""Erin Uhelski"", ""Safety forms""], [""Erin Uhelski"", ""endophyte isolation and characterization""], [""Erin Uhelski"", ""plant maintenance""], [""Erin Uhelski"", ""outreach""], [""Sophia Viola"", ""Protein modeling for mutation simulations""], [""Sophia Viola"", ""experiment planning""], [""Sophia Viola"", ""plasmid work""], [""Sophia Viola"", ""Treasurer of our funds""]]",2018,MichiganState,Team:MichiganState#Attributions_-_-_TEXT.html
"[[""Dr. Wei Wei"", ""provided general support""],[""Ruoyan Zhang"", ""assisted in mathematical modeling and data analysis""],[""Peiqing Sun"", ""guided instrument operation""],[""Kunlun Li"", ""guided instrument operation""],[""Yuanyuan Li"", ""contributed to InterLab measurement""],[""Zhaoqing Hu"", ""contributed to InterLab measurement""],[""Mingwei Feng"", ""provided contact information for chemical fertilizer companies""],[""Xuejiang Wang"", ""provided guidance and feedback for the project""],[""Yongtao Chen"", ""provided guidance and feedback for the project""],[""Qian Dong"", ""assisted in contact with people""],[""Dr. Wei Wei"", ""supported Human Practices projects""],[""Yansong Huang"", ""edited pictures""],[""Xiangyu Xu"", ""edited pictures""],[""Yuanyuan Li"", ""accomplished paperwork""],[""Yifan Ma"", ""accomplished paperwork""],[""Yixuan Cui"", ""accomplished crucial experiments""],[""Zhaoqing Hu"", ""accomplished crucial experiments""],[""Vinoo Selvarajah"", ""answered questions and reminded of deadlines""],[""Haojie Jiang"", ""team leadership""],[""Dr. Jing Zhao"", ""provided financial and intellectual support""],[""Wei Wei"", ""provided financial and intellectual support""]]",2018,Nanjing-China,Team:Nanjing-China#Attributions_-_-_TEXT.html
[],2018,Nanjing-China,Team:Nanjing-China#Team_-_-_TEXT.html
