text,year,team,page
"relationships: [[""Gabriel Dominguez"", ""Expression Guide"", ""Documentation""], [""Giulio Barth"", ""Functional Architecture"", ""Design""], [""Scott Fukuoka"", ""Compatibility"", ""Design""], [""Alex Codik"", ""Wet Lab"", ""Experiments""], [""Drew Endy"", ""guidance"", ""Supervision""], [""Endy Lab"", ""establish protocols and troubleshoot"", ""Supervision""], [""BioBricks Foundation"", ""funding"", ""Fundraising""]]",2016,BioBricks,Team:BioBricks#Attributions_-_-_TEXT.html
"relationships: [[""Giulio Barth"", ""background in mechanical engineering"", ""Design""], [""Alex Codik"", ""majoring in biochemistry"", ""Design""], [""Gabriel Dominguez"", ""majoring in Electrical Engineering"", ""Design""], [""Scott Fukuoka"", ""undergrad degree in bioengineering"", ""Design""], [""Conary Meyer"", ""grad in Bioengineering"", ""Design""], [""Drew Endy"", ""PhD"", ""Supervision""], [""Linda Kahl"", ""JD"", ""Supervision""]]",2016,BioBricks,Team:BioBricks#Team_-_-_TEXT.html
"relationships: [[""Sarah Fletcher"", ""Head of School"", ""Administration""], [""CLS iGEM team"", ""entered the competition"", ""Entrepreneurship""], [""CLS iGEM team"", ""raised funds"", ""Fundraising""], [""CLS iGEM team"", ""completed lab work"", ""Experiments""], [""Imperial"", ""provided help when required"", ""Collaboration""], [""CLS iGEM team"", ""boys only team"", ""Collaboration""], [""CLS iGEM team"", ""comprised of students from one school"", ""Collaboration""], [""CLS iGEM team"", ""met up at short notice"", ""Collaboration""], [""CLS iGEM team"", ""had a diverse skillset"", ""Collaboration""]]",2016,CLSB-UK,Team:CLSB-UK#People_-_-_TEXT.html
"relationships: [[""Sarah Fletcher"", ""Head of the School"", ""Administration""],[""4 boys and the PI"", ""entered the Jamboree"", ""Fundraising""],[""Imperial"", ""provided help when required"", ""Material Supply""],[""CLS iGEM team"", ""completed lab work without outside help"", ""Experiments""],[""CLS iGEM team"", ""comprised of boys from one school"", ""Collaboration""],[""CLS iGEM team"", ""met up at short notice"", ""Collaboration""],[""CLS iGEM team"", ""had a diverse skillset"", ""Collaboration""]]",2016,CLSB-UK,Team:CLSB-UK#Templates#People_-_-_TEXT.html
"relationships: [[""Clemens von Stengel"", ""creative dynamo and leader"", ""Creative Contributions""], [""Clemens von Stengel"", ""attended numerous conferences and interned at CyBio and LabGenius"", ""Design""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Design""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Experiments""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Documentation""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Modelling""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Analysis""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Parts""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Safety""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Entrepreneurship""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Hardware""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Software""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Human Practices""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Public Engagement""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Collaboration""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Fundraising""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Creative Contributions""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Administration""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Material Supply""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Supervision""], [""Clemens von Stengel"", ""contributed to everything from research to experimental design"", ""Training""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Design""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Experiments""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Documentation""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Modelling""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Analysis""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Parts""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Safety""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Entrepreneurship""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Hardware""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Software""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Human Practices""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Public Engagement""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Collaboration""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Fundraising""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Creative Contributions""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Administration""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Material Supply""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Supervision""], [""Jake Mendel"", ""physicist, biologist, chemist and mathematician"", ""Training""], [""James Ng"", ""head of human practices"", ""Human Practices""], [""James Ng"", ""head of human practices"", ""Documentation""], [""James Ng"", ""head of human practices"", ""Public Engagement""], [""James Ng"", ""head of human practices"", ""Safety""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Design""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Experiments""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Documentation""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Analysis""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Public Engagement""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Collaboration""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Fundraising""], [""Cameron Anderson"", ""contributed to the team’s research"", ""Creative Contributions""], [""Frederick-Tyler MacBruce"", ""pipette-wielding experimentalist"", ""Experiments""], [""Elias Manuelides"", ""artist and scientist"", ""Design""], [""Elias Manuelides"", ""artist and scientist"", ""Experiments""], [""Jake Hung"", ""always on hand and always on time"", ""Design""], [""Jake Hung"", ""always on hand and always on time"", ""Experiments""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Design""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Experiments""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Documentation""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Analysis""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Parts""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Safety""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Entrepreneurship""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Hardware""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Software""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Human Practices""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Public Engagement""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Collaboration""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Fundraising""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Creative Contributions""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Administration""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Material Supply""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Supervision""], [""Naail Kashif-Khan"", ""diligently researched a broad variety of topics"", ""Training""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Design""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Experiments""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Documentation""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Analysis""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Parts""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Safety""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Entrepreneurship""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Hardware""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Software""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Human Practices""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Public Engagement""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Collaboration""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Fundraising""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Creative Contributions""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Administration""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Material Supply""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Supervision""], [""Gulzar Uddin"", ""capable scientist and diligent researcher"", ""Training""], [""Michael O'Connor"", ""wrote brief biographies"", ""Documentation""], [""Adam Zivanic"", ""team’s eminence grise"", ""Supervision""]]",2016,CLSB-UK,Team:CLSB-UK#Team_-_-_TEXT.html
"relationships: [[""Sarah Fletcher"", ""helped raise funds"", ""Fundraising""],
[""Sara White"", ""taught microbiological techniques"", ""Training""],
[""PI"", ""taught molecular biology techniques"", ""Training""],
[""Paulina Bartasun"", ""discussed methods specific to working with Synechocystis PCC6803"", ""Experiments""],
[""John Rowland"", ""discussed methods specific to working with Synechocystis PCC6803"", ""Experiments""],
[""Imperial iGEM team"", ""checked through cloning strategies and advised to go standard assembly"", ""Design""],
[""Mrs S. Fletcher"", ""helped fund the project"", ""Fundraising""],
[""Kirsten Jensen"", ""read through risk assessments and safety policy"", ""Safety""],
[""Karen Polizzi"", ""read through risk assessments and safety policy"", ""Safety""],
[""Imperial College Team"", ""helped solve problems with minipreps"", ""Experiments""],
[""Clemens"", ""worked on the wiki"", ""Documentation""],
[""Elias"", ""created charcoal drawings for the wiki"", ""Creative Contributions""],
[""Mr Zivanic"", ""assisted with copying and pasting code on the wiki"", ""Documentation""],
[""Tom Kelly"", ""helped print the poster"", ""Creative Contributions""],
[""James"", ""researched human practices aspects"", ""Human Practices""],
[""City of London School Citizen Team"", ""edited articles for their newspaper"", ""Documentation""],
[""Biology Department at our school"", ""supported the team's working schedules"", ""Administration""]]",2016,CLSB-UK,Team:CLSB-UK#Attributions_-_-_TEXT.html
"relationships: [[""Kathinka"", ""CryptoGErM art"", ""Creative Contributions""], [""Daniel"", ""CryptoGErM logo"", ""Creative Contributions""], [""Mareike"", ""CryptoGErM logo design"", ""Creative Contributions""], [""Yazzer Perez"", ""teamwork icon"", ""Creative Contributions""], [""Eunji Kang"", ""connection icon"", ""Creative Contributions""], [""Vítor Carvalho"", ""software engineering icon"", ""Creative Contributions""], [""creative outlet"", ""Idea settings icon"", ""Creative Contributions""], [""Flaticon/Freepik"", ""Toolbox icon"", ""Creative Contributions""], [""Lloyd Humphreys"", ""DNA icon"", ""Creative Contributions""], [""Carla Dias"", ""Scissors icon"", ""Creative Contributions""], [""bilel djettaou"", ""Petri icon"", ""Creative Contributions""], [""lipi"", ""Check Mark icon"", ""Creative Contributions""], [""Anthony Bossard"", ""Erlenmeyer Flask icon"", ""Creative Contributions""], [""To Uyen"", ""up icon"", ""Creative Contributions""], [""Nikita Sokolov"", ""plus and minus icons"", ""Creative Contributions""], [""Grant Taylor Sizemore"", ""Safety Goggle icon"", ""Creative Contributions""], [""James Keuning"", ""Lab Coat icon"", ""Creative Contributions""], [""Gan Khoon Lay"", ""Forbidden Food icon"", ""Creative Contributions""], [""Carlos Dias"", ""Hand Washing icon"", ""Creative Contributions""], [""Bluetip Design"", ""Checked icon"", ""Creative Contributions""], [""Inka Mahlandt"", ""video editing"", ""Creative Contributions""], [""Justin Knight"", ""iGEM Giant Jamboree photos"", ""Creative Contributions""], [""Matthia"", ""modelling"", ""Modelling""], [""Carlos"", ""modelling"", ""Modelling""], [""Marco"", ""software and wiki building"", ""Software""], [""Luis"", ""software and wiki building"", ""Software""], [""Bara"", ""software and wiki building"", ""Software""], [""Chris Veness"", ""AES in Javascript"", ""Software""], [""chitchcock"", ""CRC16-CCITT in Javascript"", ""Software""], [""Jos Roerdink"", ""modelling feedback"", ""Modelling""], [""Bayu Jayawardhana"", ""modelling inspiration"", ""Modelling""], [""Luis"", ""Human Practices management"", ""Human Practices""], [""Bente"", ""Human Practices management"", ""Human Practices""], [""Kathinka"", ""Human Practices"", ""Human Practices""], [""Ilona"", ""Human Practices"", ""Human Practices""], [""G. van Willingen"", ""CBRN Safety and Security coordination"", ""Human Practices""], [""National Cyber Security Center"", ""project feedback"", ""Human Practices""], [""JaapJan Hoogstins"", ""collection manager"", ""Human Practices""], [""C.J.B. van der Vlugt-Bergmans"", ""regulation orientation"", ""Human Practices""], [""Diana Flores Flores"", ""survey feedback"", ""Human Practices""], [""Eike"", ""lab work"", ""Lab""], [""Daniel"", ""lab work"", ""Lab""], [""Bara"", ""lab work"", ""Lab""], [""Sambit"", ""lab work"", ""Lab""], [""Mareike"", ""lab work"", ""Lab""], [""Ilona"", ""lab work"", ""Lab""], [""Bente"", ""lab work"", ""Lab""], [""Carlos"", ""lab work"", ""Lab""], [""Ben L. Feringa"", ""spirofloxacin supply"", ""Lab""], [""Mickel J. Hansen"", ""spirofloxacin supply"", ""Lab""], [""Michael M. Lerch"", ""spirofloxacin supply"", ""Lab""], [""Wiktor Szymanski"", ""spirofloxacin supply"", ""Lab""], [""Jan-Willem Veening"", ""feedback"", ""Lab""], [""Jan Kiel"", ""equipment support"", ""Lab""], [""Ger Telkamp"", ""equipment support"", ""Lab""], [""Luiza Morawska"", ""Bacillus subtilis tips and tricks"", ""Lab""], [""Ard Jan Grimbergen"", ""plate reader support"", ""Lab""], [""Lance Keller"", ""FACS data analysis support"", ""Lab""], [""janitors"", ""spore rescue"", ""Lab""], [""Yue Sun"", ""team member"", ""General thanks""], [""Peter Rauch"", ""moral support"", ""General thanks""], [""Erik Sikkema"", ""internship supervision"", ""General thanks""], [""Marco Wiering"", ""spiritual support and inspiration"", ""General thanks""], [""Gordon Freeman"", ""General thanks""], [""Marc van der Maarel"", ""presentation coaching"", ""General thanks""], [""StackOverflow"", ""General thanks""], [""ImageMagick & FFmpeg"", ""audio and video support"", ""General thanks""], [""the guy down the hall"", ""General thanks""], [""Mom"", ""General thanks""], [""dad"", ""General thanks""]]",2016,Groningen,Team:Groningen#Attributions_-_-_TEXT.html
"relationships: [[""Eike Mahlandt"", ""chairwoman of iGEM team Groningen"", ""Administration""], [""Eike Mahlandt"", ""keeping the team happy"", ""Administration""], [""Eike Mahlandt"", ""providing cookies"", ""Administration""], [""Bente Hofstra"", ""educational work"", ""Human Practices""], [""Bente Hofstra"", ""coordinating public relations"", ""Public Engagement""], [""Daniel Devlitsarov"", ""lab manager"", ""Administration""], [""Daniel Devlitsarov"", ""obtaining lab equipment and materials"", ""Material Supply""], [""Daniel Devlitsarov"", ""helping plan the labwork"", ""Administration""], [""Daniel Devlitsarov"", ""ensuring biological safety"", ""Safety""], [""Daniel Devlitsarov"", ""proofreading emails and writing assignments"", ""Documentation""], [""Daniel Devlitsarov"", ""contacting potential sponsors"", ""Fundraising""], [""Daniel Devlitsarov"", ""helping with artwork"", ""Creative Contributions""], [""Daniel Devlitsarov"", ""taking photos"", ""Creative Contributions""], [""Daniel Devlitsarov"", ""doing stuff in garden"", ""Creative Contributions""], [""Daniel Devlitsarov"", ""going on hiking trips"", ""Creative Contributions""], [""Sambit Das"", ""wet lab work"", ""Experiments""], [""Sambit Das"", ""observing animals"", ""Creative Contributions""], [""Luis Suarez"", ""planning travel to Boston"", ""Administration""], [""Luis Suarez"", ""part of Human Practices"", ""Human Practices""], [""Luis Suarez"", ""Eurovision fan"", ""Creative Contributions""], [""Luis Suarez"", ""cinephile"", ""Creative Contributions""], [""Luis Suarez"", ""failed writer"", ""Creative Contributions""], [""Luis Suarez"", ""party boy"", ""Creative Contributions""], [""Luis Suarez"", ""Mexican dancer"", ""Creative Contributions""], [""Luis Suarez"", ""loves Tequila, Fiesta and Sombreros"", ""Creative Contributions""], [""Matthia Sabatelli"", ""computing mathematical models"", ""Modelling""], [""Matthia Sabatelli"", ""playing chess"", ""Creative Contributions""], [""Matthia Sabatelli"", ""playing electric guitars"", ""Creative Contributions""], [""Matthia Sabatelli"", ""jogging"", ""Creative Contributions""], [""Mareike Schmidt"", ""sponsorship manager"", ""Fundraising""], [""Mareike Schmidt"", ""convincing companies and institutes to support project"", ""Fundraising""], [""Mareike Schmidt"", ""climbing rocks"", ""Creative Contributions""], [""Mareike Schmidt"", ""cooking dinner with friends"", ""Creative Contributions""], [""Bára Waclawiková"", ""lab manager"", ""Administration""], [""Bára Waclawiková"", ""ensuring smooth lab operations"", ""Administration""], [""Bára Waclawiková"", ""watching movies"", ""Creative Contributions""], [""Bára Waclawiková"", ""playing sports"", ""Creative Contributions""], [""Bára Waclawiková"", ""reading books"", ""Creative Contributions""], [""Kathinka Frieswijk"", ""vice-chair of CryptoGErM"", ""Administration""], [""Kathinka Frieswijk"", ""creating drawn images on the wiki"", ""Creative Contributions""], [""Kathinka Frieswijk"", ""designing the poster"", ""Creative Contributions""], [""Kathinka Frieswijk"", ""playing beach volleyball"", ""Creative Contributions""], [""Kathinka Frieswijk"", ""dancing"", ""Creative Contributions""], [""Kathinka Frieswijk"", ""trying to make animals pets"", ""Creative Contributions""], [""Ilona Mager"", ""Secretary of iGEM team"", ""Administration""], [""Ilona Mager"", ""taking notes during meetings"", ""Documentation""], [""Ilona Mager"", ""watching cute animal videos"", ""Creative Contributions""], [""Ilona Mager"", ""reading"", ""Creative Contributions""], [""Carlos Ramírez"", ""lab rat"", ""Experiments""], [""Carlos Ramírez"", ""molecular dynamics and computational analysis"", ""Analysis""], [""Carlos Ramírez"", ""liking molecules"", ""Creative Contributions""], [""Carlos Ramírez"", ""playing video games"", ""Creative Contributions""], [""Peter-Jan van het Hof"", ""treasurer of team"", ""Administration""], [""Peter-Jan van het Hof"", ""obtaining sponsors"", ""Fundraising""], [""Peter-Jan van het Hof"", ""taking bike rides"", ""Creative Contributions""], [""Peter-Jan van het Hof"", ""enjoying BBQ and hanging out with friends"", ""Creative Contributions""], [""Marco Gunnink"", ""code-monkey"", ""Software""], [""Marco Gunnink"", ""data management"", ""Analysis""], [""Marco Gunnink"", ""managing the Wiki"", ""Documentation""], [""Marco Gunnink"", ""responsible for software"", ""Software""]]",2016,Groningen,Team:Groningen#Team_-_-_TEXT.html
"relationships: [[""Gerben Voshol"",""growing cyanobacteria and Bacillus"",""Experiments""],[""Gerben Voshol"",""thinking of new ideas for the experiment"",""Design""],[""Paul de Raadt"",""helped in our RNA-sequencing analysis"",""Analysis""],[""Raymond Brandt"",""provided lab equipment and other lab related issues"",""Material Supply""],[""Research group of John D. Coates, Berkeley University"",""provided the right Dechloromonas strain"",""Material Supply""],[""Joost Willemse"",""instruction on and use of microscopy facilities"",""Training""],[""Mark Arentshorst"",""provided lab space, equipment, and scientific advice"",""Material Supply""],[""Davy de Witt"",""provided lab equipment and prepared media"",""Material Supply""],[""André Kuipers & Ionica Smeets"",""endorsements through video clips"",""Public Engagement""],[""Ype Driessen"",""made photo-comics to promote our project"",""Creative Contributions""],[""Poppy Savenije, Wendy Persson & Annette Mullink"",""helped launch our crowdfunding campaign"",""Fundraising""],[""Michel Leseman"",""made an animation for our movies and presentations"",""Creative Contributions""],[""Barbara Brünnhuber"",""provided foundations of a huge network for contacts"",""Collaboration""],[""Thomas Dijkmans"",""provided contacts in the Leiden Bio Science Park"",""Collaboration""],[""Matthijs van der Kooij, Guus Borst & Hella van Leeuwen"",""facilitated collaboration with Airbus Defence & Space Netherlands"",""Collaboration""],[""Pedro Russo"",""supported us in our PR strategies and provided contacts in space-related organizations"",""Public Engagement""],[""Jack van Loon"",""facilitated contact with the European Space Agency"",""Collaboration""],[""Jos Frantzen"",""aided in contact with local governmental organizations"",""Collaboration""],[""Zoë Seekles"",""helped in the creation of our digital Martian garden"",""Creative Contributions""],[""Janna Horjus"",""provided beautiful photos for our website"",""Creative Contributions""],[""Olga Crapels"",""helped spread the word about our project"",""Public Engagement""],[""Federico Muffatto"",""supplied colourful bacterial strains for bioart in our outreach activities"",""Creative Contributions""],[""Adam Thomas"",""helped compose the Twist Bioscience blog"",""Public Engagement""],[""Nature Microbiology , Airbus Defence & Space Netherlands , Leiden University , the Center for Human Drug Research , Sarstedt and DSM"",""financially backed us"",""Fundraising""],[""Airbus Defence & Space Netherlands"",""provided a Random Positioning Machine (RPM)"",""Material Supply""],[""BaseClear"",""performed all our RNA-sequencing"",""Analysis""],[""Integrated DNA Technologies"",""synthesised all our DNA de novo"",""Parts""],[""Generade"",""helped with our RNA-sequence analysis"",""Analysis""],[""Sarstedt"",""provided all our disposable materials"",""Material Supply""],[""Sigma-Aldrich"",""delivered materials and chemicals with a discount"",""Material Supply""],[""SnapGene"",""gave us free licenses to use their software"",""Software""],[""The European Space Agency"",""offered simulant Martian soil, equipment, and shared expert knowledge"",""Material Supply""],[""Molekula"",""provided chemicals for our project"",""Material Supply""],[""New England BioLabs"",""gave us free lab materials"",""Material Supply""],[""Dennis Claessen"",""provided guidance, expert knowledge, invaluable advice, and exceptional patience"",""Supervision""],[""Han de Winde"",""helped as the secondary PI and professor in Industrial Biotechnology"",""Supervision""],[""Lizah van der Aart & Anne van der Meij"",""helped as advisors throughout the summer"",""Supervision""],[""Sjoerd Seekles"",""participated in laboratory work"",""Laboratory work""],[""Charlotte van de Velde"",""participated in laboratory work, crowdfunding, collaborations, and was the overall lab safety manager"",""Laboratory work""],[""Valentijn Broeken"",""participated in laboratory work, crowdfunding, collaborations, posters & multimedia"",""Laboratory work""],[""Lisanne van Oosterhoud"",""participated in laboratory work"",""Laboratory work""],[""Wouter Liefting"",""participated in laboratory work"",""Laboratory work""],[""Lucie Delfos"",""participated in laboratory work, collaborations, and interlab study"",""Laboratory work""],[""Vincent de Bakker"",""participated in laboratory work, crowdfunding, and wiki building"",""Laboratory work""],[""Frans Rodenburg"",""participated in laboratory work, statistics, and presentations"",""Laboratory work""],[""Lisa Verbeij"",""participated in laboratory work, crowdfunding, and wiki building"",""Laboratory work""],[""Max Snijders"",""participated in crowdfunding, presentations, and wiki building"",""Laboratory work""],[""Lisanne Oosterhoud"",""participated in crowdfunding"",""Laboratory work""],[""David van Driel"",""participated in outreach & media and bioreactor"",""Creative Contributions""],[""Guus de Wit"",""participated in finances and wiki building"",""Administration""],[""Koen Hokke"",""participated in finances"",""Administration""]]",2016,Leiden,Team:Leiden#Attributions_-_-_TEXT.html
"[[""Charlotte v.d. Velde"", ""Safety manager"", ""Safety""],
[""Dennis Claessen"", ""Principal Investigator"", ""Supervision""]]",2016,Leiden,Team:Leiden#team_-_-_TEXT.html
